
=== logging to /workspace/fyp/VADE-evals/logs/Qwen2.5-VL-7B-Instruct/flags/dbm/language/L1_0.001_T0.01-1e-07_flag_ring1_pruned/sweep_layers10-16-20-22.log ===
Loading weights:   0%|          | 0/729 [00:00<?, ?it/s]Loading weights:   4%|3         | 28/729 [00:00<00:02, 255.52it/s]Loading weights:   7%|7         | 54/729 [00:00<00:02, 253.73it/s]Loading weights:  12%|#1        | 87/729 [00:00<00:02, 278.26it/s]Loading weights:  16%|#5        | 115/729 [00:00<00:02, 263.70it/s]Loading weights:  20%|##        | 146/729 [00:00<00:02, 272.06it/s]Loading weights:  24%|##3       | 174/729 [00:00<00:02, 260.23it/s]Loading weights:  29%|##8       | 208/729 [00:00<00:01, 277.37it/s]Loading weights:  32%|###2      | 236/729 [00:00<00:01, 264.78it/s]Loading weights:  37%|###6      | 268/729 [00:01<00:01, 265.35it/s]Loading weights:  40%|####      | 295/729 [00:01<00:01, 264.32it/s]Loading weights:  44%|####4     | 322/729 [00:01<00:01, 265.47it/s]Loading weights:  60%|######    | 441/729 [00:01<00:00, 531.52it/s]Loading weights:  95%|#########4| 689/729 [00:01<00:00, 1098.47it/s]Loading weights: 100%|##########| 729/729 [00:01<00:00, 508.32it/s] 
[layer_sweep] entity=flags attribute=language layers=[10, 16, 20, 22] l1_coef=0.001 positions=flag_ring1 pruned=True -> /workspace/fyp/VADE-evals/results/Qwen2.5-VL-7B-Instruct/flags/dbm/language/L1_0.001_T0.01-1e-07_flag_ring1_pruned
[source_cache] resuming: 84 items already cached at /workspace/fyp/VADE/results/Qwen2.5-VL-7B-Instruct/flags/source_activation_cache/full_image.pt
[source_cache] entity=flags attribute=capital template=capital_prefill_v1: 0 items to cache (of 84)
[progress] epoch=0 opt_step=41/480 loss=2.7648 ce=2.7466 l1=18.2 temp=3.73e-03 lr=8.54e-04 elapsed=2.2min eta=23.5min
[progress] epoch=0 opt_step=42/480 loss=2.4300 ce=2.4112 l1=18.8 temp=3.64e-03 lr=8.75e-04 elapsed=2.2min eta=23.4min
[progress] epoch=0 opt_step=43/480 loss=2.6410 ce=2.6216 l1=19.4 temp=3.56e-03 lr=8.96e-04 elapsed=2.3min eta=23.3min
[progress] epoch=0 opt_step=44/480 loss=1.9856 ce=1.9656 l1=20.0 temp=3.47e-03 lr=9.17e-04 elapsed=2.3min eta=23.3min
[progress] epoch=0 opt_step=45/480 loss=2.1243 ce=2.1037 l1=20.6 temp=3.39e-03 lr=9.37e-04 elapsed=2.4min eta=23.2min
[progress] epoch=0 opt_step=46/480 loss=2.0532 ce=2.0319 l1=21.2 temp=3.31e-03 lr=9.58e-04 elapsed=2.5min eta=23.2min
[progress] epoch=0 opt_step=47/480 loss=1.9535 ce=1.9317 l1=21.8 temp=3.23e-03 lr=9.79e-04 elapsed=2.5min eta=23.1min
[progress] epoch=0 opt_step=48/480 loss=1.8162 ce=1.7938 l1=22.4 temp=3.15e-03 lr=1.00e-03 elapsed=2.6min eta=23.1min
[progress] epoch=0 opt_step=49/480 loss=1.6950 ce=1.6720 l1=23.0 temp=3.08e-03 lr=9.98e-04 elapsed=2.6min eta=23.0min
[progress] epoch=0 opt_step=50/480 loss=1.8218 ce=1.7982 l1=23.6 temp=3.01e-03 lr=9.95e-04 elapsed=2.7min eta=23.0min
[progress] epoch=0 opt_step=51/480 loss=2.3261 ce=2.3020 l1=24.1 temp=2.94e-03 lr=9.93e-04 elapsed=2.7min eta=22.9min
[progress] epoch=0 opt_step=52/480 loss=1.5897 ce=1.5650 l1=24.7 temp=2.87e-03 lr=9.91e-04 elapsed=2.8min eta=22.9min
[progress] epoch=0 opt_step=53/480 loss=2.2942 ce=2.2689 l1=25.3 temp=2.80e-03 lr=9.88e-04 elapsed=2.8min eta=22.8min
[progress] epoch=0 opt_step=54/480 loss=1.8784 ce=1.8525 l1=25.8 temp=2.73e-03 lr=9.86e-04 elapsed=2.9min eta=22.7min
[progress] epoch=0 opt_step=55/480 loss=2.0019 ce=1.9755 l1=26.4 temp=2.67e-03 lr=9.84e-04 elapsed=2.9min eta=22.7min
[progress] epoch=0 opt_step=56/480 loss=1.9342 ce=1.9072 l1=27.0 temp=2.60e-03 lr=9.81e-04 elapsed=3.0min eta=22.6min
[progress] epoch=0 opt_step=57/480 loss=1.7556 ce=1.7281 l1=27.5 temp=2.54e-03 lr=9.79e-04 elapsed=3.0min eta=22.6min
[progress] epoch=0 opt_step=58/480 loss=2.0345 ce=2.0064 l1=28.1 temp=2.48e-03 lr=9.77e-04 elapsed=3.1min eta=22.5min
[progress] epoch=0 opt_step=59/480 loss=1.6756 ce=1.6470 l1=28.6 temp=2.42e-03 lr=9.75e-04 elapsed=3.1min eta=22.4min
[progress] epoch=0 opt_step=60/480 loss=1.2288 ce=1.1997 l1=29.1 temp=2.36e-03 lr=9.72e-04 elapsed=3.2min eta=22.4min
[progress] epoch=0 opt_step=61/480 loss=1.9436 ce=1.9140 l1=29.6 temp=2.31e-03 lr=9.70e-04 elapsed=3.3min eta=22.3min
[progress] epoch=0 opt_step=62/480 loss=1.8769 ce=1.8468 l1=30.1 temp=2.25e-03 lr=9.68e-04 elapsed=3.3min eta=22.3min
[progress] epoch=0 opt_step=63/480 loss=2.0382 ce=2.0076 l1=30.6 temp=2.20e-03 lr=9.65e-04 elapsed=3.4min eta=22.2min
[progress] epoch=0 opt_step=64/480 loss=2.3197 ce=2.2886 l1=31.1 temp=2.15e-03 lr=9.63e-04 elapsed=3.4min eta=22.2min
[progress] epoch=0 opt_step=65/480 loss=1.3583 ce=1.3268 l1=31.5 temp=2.10e-03 lr=9.61e-04 elapsed=3.5min eta=22.1min
[progress] epoch=0 opt_step=66/480 loss=1.9312 ce=1.8993 l1=31.9 temp=2.05e-03 lr=9.58e-04 elapsed=3.5min eta=22.1min
[progress] epoch=0 opt_step=67/480 loss=1.6272 ce=1.5949 l1=32.3 temp=2.00e-03 lr=9.56e-04 elapsed=3.6min eta=22.0min
[progress] epoch=0 opt_step=68/480 loss=1.4308 ce=1.3981 l1=32.7 temp=1.95e-03 lr=9.54e-04 elapsed=3.6min eta=21.9min
[progress] epoch=0 opt_step=69/480 loss=1.7450 ce=1.7119 l1=33.1 temp=1.90e-03 lr=9.51e-04 elapsed=3.7min eta=21.9min
[progress] epoch=0 opt_step=70/480 loss=1.7478 ce=1.7143 l1=33.4 temp=1.86e-03 lr=9.49e-04 elapsed=3.7min eta=21.8min
[progress] epoch=0 opt_step=71/480 loss=1.8069 ce=1.7731 l1=33.8 temp=1.81e-03 lr=9.47e-04 elapsed=3.8min eta=21.8min
[progress] epoch=0 opt_step=72/480 loss=1.4346 ce=1.4005 l1=34.1 temp=1.77e-03 lr=9.44e-04 elapsed=3.8min eta=21.7min
[progress] epoch=0 opt_step=73/480 loss=2.0117 ce=1.9773 l1=34.4 temp=1.73e-03 lr=9.42e-04 elapsed=3.9min eta=21.6min
[progress] epoch=0 opt_step=74/480 loss=1.4885 ce=1.4538 l1=34.7 temp=1.69e-03 lr=9.40e-04 elapsed=3.9min eta=21.6min
[progress] epoch=0 opt_step=75/480 loss=1.4653 ce=1.4303 l1=35.0 temp=1.65e-03 lr=9.37e-04 elapsed=4.0min eta=21.5min
[progress] epoch=0 opt_step=76/480 loss=1.5727 ce=1.5375 l1=35.2 temp=1.61e-03 lr=9.35e-04 elapsed=4.0min eta=21.5min
[progress] epoch=0 opt_step=77/480 loss=1.4104 ce=1.3749 l1=35.5 temp=1.57e-03 lr=9.33e-04 elapsed=4.1min eta=21.4min
[progress] epoch=0 opt_step=78/480 loss=1.3358 ce=1.3001 l1=35.7 temp=1.53e-03 lr=9.31e-04 elapsed=4.1min eta=21.4min
[progress] epoch=0 opt_step=79/480 loss=1.4821 ce=1.4462 l1=35.9 temp=1.50e-03 lr=9.28e-04 elapsed=4.2min eta=21.3min
[progress] epoch=0 opt_step=80/480 loss=1.4966 ce=1.4605 l1=36.1 temp=1.46e-03 lr=9.26e-04 elapsed=4.3min eta=21.3min
[progress] epoch=0 opt_step=81/480 loss=1.9292 ce=1.8930 l1=36.3 temp=1.43e-03 lr=9.24e-04 elapsed=4.3min eta=21.2min
[progress] epoch=0 opt_step=82/480 loss=1.3142 ce=1.2778 l1=36.5 temp=1.39e-03 lr=9.21e-04 elapsed=4.4min eta=21.2min
[progress] epoch=0 opt_step=83/480 loss=1.5443 ce=1.5077 l1=36.6 temp=1.36e-03 lr=9.19e-04 elapsed=4.4min eta=21.1min
[progress] epoch=0 opt_step=84/480 loss=1.7387 ce=1.7019 l1=36.8 temp=1.33e-03 lr=9.17e-04 elapsed=4.5min eta=21.0min
[progress] epoch=0 opt_step=85/480 loss=1.5182 ce=1.4813 l1=36.9 temp=1.30e-03 lr=9.14e-04 elapsed=4.5min eta=21.0min
[progress] epoch=0 opt_step=86/480 loss=1.3986 ce=1.3616 l1=37.0 temp=1.27e-03 lr=9.12e-04 elapsed=4.6min eta=20.9min
[progress] epoch=0 opt_step=87/480 loss=1.6973 ce=1.6601 l1=37.1 temp=1.24e-03 lr=9.10e-04 elapsed=4.6min eta=20.9min
[progress] epoch=0 opt_step=88/480 loss=2.0943 ce=2.0570 l1=37.2 temp=1.21e-03 lr=9.07e-04 elapsed=4.7min eta=20.8min
[progress] epoch=0 opt_step=89/480 loss=1.7626 ce=1.7252 l1=37.3 temp=1.18e-03 lr=9.05e-04 elapsed=4.7min eta=20.8min
[progress] epoch=0 opt_step=90/480 loss=1.2835 ce=1.2461 l1=37.4 temp=1.15e-03 lr=9.03e-04 elapsed=4.8min eta=20.7min
[progress] epoch=0 opt_step=91/480 loss=1.6139 ce=1.5764 l1=37.5 temp=1.12e-03 lr=9.00e-04 elapsed=4.8min eta=20.7min
[progress] epoch=0 opt_step=92/480 loss=1.9934 ce=1.9558 l1=37.6 temp=1.10e-03 lr=8.98e-04 elapsed=4.9min eta=20.6min
[progress] epoch=0 opt_step=93/480 loss=1.6403 ce=1.6027 l1=37.6 temp=1.07e-03 lr=8.96e-04 elapsed=4.9min eta=20.6min
[progress] epoch=0 opt_step=94/480 loss=1.6886 ce=1.6509 l1=37.7 temp=1.04e-03 lr=8.94e-04 elapsed=5.0min eta=20.5min
[progress] epoch=0 opt_step=95/480 loss=1.2088 ce=1.1711 l1=37.8 temp=1.02e-03 lr=8.91e-04 elapsed=5.0min eta=20.5min
[progress] epoch=0 opt_step=96/480 loss=1.5939 ce=1.5561 l1=37.8 temp=9.95e-04 lr=8.89e-04 elapsed=5.1min eta=20.4min
[progress] epoch=0 opt_step=97/480 loss=1.6036 ce=1.5658 l1=37.8 temp=9.72e-04 lr=8.87e-04 elapsed=5.2min eta=20.4min
[progress] epoch=0 opt_step=98/480 loss=1.4606 ce=1.4227 l1=37.9 temp=9.48e-04 lr=8.84e-04 elapsed=5.2min eta=20.3min
[progress] epoch=0 opt_step=99/480 loss=1.9155 ce=1.8776 l1=37.9 temp=9.26e-04 lr=8.82e-04 elapsed=5.3min eta=20.3min
[progress] epoch=0 opt_step=100/480 loss=1.9770 ce=1.9391 l1=37.9 temp=9.04e-04 lr=8.80e-04 elapsed=5.3min eta=20.2min
[progress] epoch=0 opt_step=101/480 loss=1.3425 ce=1.3045 l1=38.0 temp=8.83e-04 lr=8.77e-04 elapsed=5.4min eta=20.2min
[progress] epoch=0 opt_step=102/480 loss=1.7355 ce=1.6975 l1=38.0 temp=8.62e-04 lr=8.75e-04 elapsed=5.4min eta=20.1min
[progress] epoch=0 opt_step=103/480 loss=1.5803 ce=1.5423 l1=38.0 temp=8.41e-04 lr=8.73e-04 elapsed=5.5min eta=20.1min
[progress] epoch=0 opt_step=104/480 loss=2.1179 ce=2.0799 l1=38.0 temp=8.21e-04 lr=8.70e-04 elapsed=5.5min eta=20.0min
[progress] epoch=0 opt_step=105/480 loss=1.6911 ce=1.6530 l1=38.0 temp=8.02e-04 lr=8.68e-04 elapsed=5.6min eta=19.9min
[progress] epoch=0 opt_step=106/480 loss=1.4399 ce=1.4019 l1=38.0 temp=7.83e-04 lr=8.66e-04 elapsed=5.6min eta=19.9min
[progress] epoch=0 opt_step=107/480 loss=1.4946 ce=1.4566 l1=38.0 temp=7.64e-04 lr=8.63e-04 elapsed=5.7min eta=19.8min
[progress] epoch=0 opt_step=108/480 loss=1.8384 ce=1.8004 l1=38.0 temp=7.46e-04 lr=8.61e-04 elapsed=5.7min eta=19.8min
[progress] epoch=0 opt_step=109/480 loss=1.3199 ce=1.2818 l1=38.0 temp=7.28e-04 lr=8.59e-04 elapsed=5.8min eta=19.7min
[progress] epoch=0 opt_step=110/480 loss=1.9107 ce=1.8727 l1=38.0 temp=7.11e-04 lr=8.56e-04 elapsed=5.8min eta=19.7min
[progress] epoch=0 opt_step=111/480 loss=1.9014 ce=1.8634 l1=38.0 temp=6.94e-04 lr=8.54e-04 elapsed=5.9min eta=19.6min
[progress] epoch=0 opt_step=112/480 loss=1.7601 ce=1.7221 l1=38.0 temp=6.77e-04 lr=8.52e-04 elapsed=6.0min eta=19.6min
[progress] epoch=0 opt_step=113/480 loss=1.8962 ce=1.8582 l1=38.0 temp=6.61e-04 lr=8.50e-04 elapsed=6.0min eta=19.5min
[progress] epoch=0 opt_step=114/480 loss=1.5294 ce=1.4914 l1=38.0 temp=6.46e-04 lr=8.47e-04 elapsed=6.1min eta=19.4min
[progress] epoch=0 opt_step=115/480 loss=1.2787 ce=1.2408 l1=38.0 temp=6.30e-04 lr=8.45e-04 elapsed=6.1min eta=19.4min
[progress] epoch=0 opt_step=116/480 loss=1.6051 ce=1.5671 l1=37.9 temp=6.15e-04 lr=8.43e-04 elapsed=6.2min eta=19.3min
[progress] epoch=0 opt_step=117/480 loss=1.7105 ce=1.6726 l1=37.9 temp=6.01e-04 lr=8.40e-04 elapsed=6.2min eta=19.3min
[progress] epoch=0 opt_step=118/480 loss=1.4681 ce=1.4302 l1=37.9 temp=5.86e-04 lr=8.38e-04 elapsed=6.3min eta=19.2min
[progress] epoch=0 opt_step=119/480 loss=1.8387 ce=1.8008 l1=37.9 temp=5.73e-04 lr=8.36e-04 elapsed=6.3min eta=19.2min
[progress] epoch=0 opt_step=120/480 loss=1.3743 ce=1.3364 l1=37.9 temp=5.59e-04 lr=8.33e-04 elapsed=6.4min eta=19.1min
[progress] epoch=0 opt_step=121/480 loss=2.1111 ce=2.0733 l1=37.8 temp=5.46e-04 lr=8.31e-04 elapsed=6.4min eta=19.1min
[progress] epoch=0 opt_step=122/480 loss=1.5572 ce=1.5194 l1=37.8 temp=5.33e-04 lr=8.29e-04 elapsed=6.5min eta=19.0min
[progress] epoch=0 opt_step=123/480 loss=1.5391 ce=1.5013 l1=37.8 temp=5.20e-04 lr=8.26e-04 elapsed=6.5min eta=19.0min
[progress] epoch=0 opt_step=124/480 loss=1.3796 ce=1.3418 l1=37.7 temp=5.08e-04 lr=8.24e-04 elapsed=6.6min eta=18.9min
[progress] epoch=0 opt_step=125/480 loss=1.8640 ce=1.8263 l1=37.7 temp=4.96e-04 lr=8.22e-04 elapsed=6.6min eta=18.9min
[progress] epoch=0 opt_step=126/480 loss=1.5030 ce=1.4653 l1=37.7 temp=4.84e-04 lr=8.19e-04 elapsed=6.7min eta=18.8min
[progress] epoch=0 opt_step=127/480 loss=1.8351 ce=1.7975 l1=37.6 temp=4.72e-04 lr=8.17e-04 elapsed=6.7min eta=18.8min
[progress] epoch=0 opt_step=128/480 loss=1.7036 ce=1.6660 l1=37.6 temp=4.61e-04 lr=8.15e-04 elapsed=6.8min eta=18.7min
[progress] epoch=0 opt_step=129/480 loss=1.7626 ce=1.7250 l1=37.5 temp=4.50e-04 lr=8.13e-04 elapsed=6.9min eta=18.6min
[progress] epoch=0 opt_step=130/480 loss=2.0546 ce=2.0171 l1=37.5 temp=4.40e-04 lr=8.10e-04 elapsed=6.9min eta=18.6min
[progress] epoch=0 opt_step=131/480 loss=1.3689 ce=1.3314 l1=37.5 temp=4.29e-04 lr=8.08e-04 elapsed=7.0min eta=18.6min
[progress] epoch=0 opt_step=132/480 loss=1.4450 ce=1.4076 l1=37.4 temp=4.19e-04 lr=8.06e-04 elapsed=7.0min eta=18.5min
[progress] epoch=0 opt_step=133/480 loss=1.7715 ce=1.7342 l1=37.4 temp=4.09e-04 lr=8.03e-04 elapsed=7.1min eta=18.4min
[progress] epoch=0 opt_step=134/480 loss=2.1164 ce=2.0790 l1=37.3 temp=3.99e-04 lr=8.01e-04 elapsed=7.1min eta=18.4min
[progress] epoch=0 opt_step=135/480 loss=1.2889 ce=1.2516 l1=37.3 temp=3.90e-04 lr=7.99e-04 elapsed=7.2min eta=18.3min
[progress] epoch=0 opt_step=136/480 loss=2.0672 ce=2.0299 l1=37.2 temp=3.81e-04 lr=7.96e-04 elapsed=7.2min eta=18.3min
[progress] epoch=0 opt_step=137/480 loss=1.3801 ce=1.3429 l1=37.2 temp=3.71e-04 lr=7.94e-04 elapsed=7.3min eta=18.2min
[progress] epoch=0 opt_step=138/480 loss=1.5867 ce=1.5496 l1=37.2 temp=3.63e-04 lr=7.92e-04 elapsed=7.3min eta=18.2min
[progress] epoch=0 opt_step=139/480 loss=1.8822 ce=1.8451 l1=37.1 temp=3.54e-04 lr=7.89e-04 elapsed=7.4min eta=18.1min
[progress] epoch=0 opt_step=140/480 loss=1.3942 ce=1.3571 l1=37.1 temp=3.46e-04 lr=7.87e-04 elapsed=7.4min eta=18.1min
[progress] epoch=0 opt_step=141/480 loss=1.7487 ce=1.7117 l1=37.0 temp=3.37e-04 lr=7.85e-04 elapsed=7.5min eta=18.0min
[progress] epoch=0 opt_step=142/480 loss=1.2637 ce=1.2267 l1=37.0 temp=3.29e-04 lr=7.82e-04 elapsed=7.5min eta=18.0min
[progress] epoch=0 opt_step=143/480 loss=1.6783 ce=1.6414 l1=36.9 temp=3.22e-04 lr=7.80e-04 elapsed=7.6min eta=17.9min
[progress] epoch=0 opt_step=144/480 loss=1.8123 ce=1.7755 l1=36.9 temp=3.14e-04 lr=7.78e-04 elapsed=7.6min eta=17.8min
[progress] epoch=0 opt_step=145/480 loss=1.7672 ce=1.7304 l1=36.8 temp=3.06e-04 lr=7.75e-04 elapsed=7.7min eta=17.8min
[progress] epoch=0 opt_step=146/480 loss=1.3443 ce=1.3075 l1=36.8 temp=2.99e-04 lr=7.73e-04 elapsed=7.8min eta=17.7min
[progress] epoch=0 opt_step=147/480 loss=1.5160 ce=1.4793 l1=36.7 temp=2.92e-04 lr=7.71e-04 elapsed=7.8min eta=17.7min
[progress] epoch=0 opt_step=148/480 loss=1.4104 ce=1.3737 l1=36.7 temp=2.85e-04 lr=7.69e-04 elapsed=7.9min eta=17.6min
[progress] epoch=0 opt_step=149/480 loss=1.8422 ce=1.8056 l1=36.6 temp=2.78e-04 lr=7.66e-04 elapsed=7.9min eta=17.6min
[progress] epoch=0 opt_step=150/480 loss=1.9412 ce=1.9046 l1=36.6 temp=2.72e-04 lr=7.64e-04 elapsed=8.0min eta=17.5min
